station_id,timestamp,bikes_available,docks_available,is_renting,is_returning
7823.03,2026-07-13 18:22:42+00:00,34,5,1,1
6055.08,2026-07-13 18:22:42+00:00,32,12,1,1
8394.15,2026-07-13 18:22:42+00:00,1,18,1,1
7057.07,2026-07-13 18:22:42+00:00,1,24,1,1
6682.03,2026-07-13 18:22:42+00:00,14,10,1,1
7528.31,2026-07-13 18:22:42+00:00,24,1,1,1
4864.09,2026-07-13 18:22:42+00:00,3,22,1,1
5623.03,2026-07-13 18:22:42+00:00,17,34,1,1
5860.02,2026-07-13 18:22:42+00:00,6,14,1,1
6131.1,2026-07-13 18:22:42+00:00,72,5,1,1
6535.05,2026-07-13 18:22:42+00:00,15,14,1,1
6356.01,2026-07-13 18:22:42+00:00,2,21,1,1
8269.01,2026-07-13 18:22:42+00:00,13,2,1,1
7803.02,2026-07-13 18:22:42+00:00,14,4,1,1
2472.02,2026-07-13 18:22:42+00:00,7,5,1,1
5545.04,2026-07-13 18:22:42+00:00,1,52,1,1
4371.01,2026-07-13 18:22:42+00:00,27,3,1,1
8643.01,2026-07-13 18:22:42+00:00,16,2,1,1
5140.06,2026-07-13 18:22:42+00:00,19,0,1,1
6290.06,2026-07-13 18:22:42+00:00,13,9,1,1
3315.05,2026-07-13 18:22:42+00:00,22,0,1,1
7580.01,2026-07-13 18:22:42+00:00,5,33,1,1
7867.04,2026-07-13 18:22:42+00:00,7,11,1,1
4528.03,2026-07-13 18:22:42+00:00,8,16,1,1
7860.08,2026-07-13 18:22:42+00:00,13,16,1,1
5303.06,2026-07-13 18:22:42+00:00,31,19,1,1
7210.07,2026-07-13 18:22:42+00:00,8,11,1,1
6134.13,2026-07-13 18:22:42+00:00,4,21,1,1
8020.01,2026-07-13 18:22:42+00:00,14,5,1,1
5581.01,2026-07-13 18:22:42+00:00,15,32,1,1
4028.03,2026-07-13 18:22:42+00:00,78,1,1,1
4715.01,2026-07-13 18:22:42+00:00,5,19,1,1
7180.02,2026-07-13 18:22:42+00:00,4,26,1,1
5772.05,2026-07-13 18:22:42+00:00,36,17,1,1
4161.01,2026-07-13 18:22:42+00:00,9,14,1,1
7913.15,2026-07-13 18:22:42+00:00,0,17,1,1
5068.02,2026-07-13 18:22:42+00:00,32,9,1,1
4214.03,2026-07-13 18:22:42+00:00,18,4,1,1
6708.04,2026-07-13 18:22:42+00:00,93,6,1,1
5736.09,2026-07-13 18:22:42+00:00,1,40,1,1
8528.05,2026-07-13 18:22:42+00:00,14,5,1,1
4713.01,2026-07-13 18:22:42+00:00,1,21,1,1
4953.04,2026-07-13 18:22:42+00:00,29,10,1,1
8485.01,2026-07-13 18:22:42+00:00,5,12,1,1
4748.07,2026-07-13 18:22:42+00:00,16,16,1,1
5403.04,2026-07-13 18:22:42+00:00,5,11,1,1
6830.04,2026-07-13 18:22:42+00:00,39,6,1,1
7365.13,2026-07-13 18:22:42+00:00,20,11,1,1
6732.01,2026-07-13 18:22:42+00:00,26,6,1,1
8036.05,2026-07-13 18:22:42+00:00,6,14,1,1
5666.04,2026-07-13 18:22:42+00:00,14,11,1,1
3493.02,2026-07-13 18:22:42+00:00,0,0,0,0
8575.02,2026-07-13 18:22:42+00:00,0,0,0,0
3492.04,2026-07-13 18:22:42+00:00,0,0,0,0
5788.13,2026-07-13 18:22:42+00:00,0,0,0,0
5869.04,2026-07-13 18:22:42+00:00,0,0,0,0
5752.09,2026-07-13 18:22:42+00:00,0,0,0,0
3591.05,2026-07-13 18:22:42+00:00,0,0,0,0
3686.02,2026-07-13 18:22:42+00:00,0,0,0,0
3734.07,2026-07-13 18:22:42+00:00,0,0,0,0
3694.08,2026-07-13 18:22:42+00:00,0,0,0,0
3470.04,2026-07-13 18:22:42+00:00,0,0,0,0
3615.04,2026-07-13 18:22:42+00:00,0,0,0,0
3941.08,2026-07-13 18:22:42+00:00,0,0,0,0
3576.1,2026-07-13 18:22:42+00:00,0,0,0,0
6306.07,2026-07-13 18:22:42+00:00,0,0,0,0
5076.04,2026-07-13 18:22:42+00:00,0,0,0,0
5259.06,2026-07-13 18:22:42+00:00,0,0,0,0
6850.01,2026-07-13 18:22:42+00:00,0,0,0,0
7212.05,2026-07-13 18:22:42+00:00,0,9,0,0
5667.03,2026-07-13 18:22:42+00:00,15,0,1,1
2506.11,2026-07-13 18:22:42+00:00,11,5,1,1
3922.02,2026-07-13 18:22:42+00:00,17,0,1,1
6542.05,2026-07-13 18:22:42+00:00,1,19,1,1
8182.02,2026-07-13 18:22:42+00:00,9,9,1,1
8013.07,2026-07-13 18:22:42+00:00,12,13,1,1
5582.06,2026-07-13 18:22:42+00:00,6,12,1,1
7940.02,2026-07-13 18:22:42+00:00,12,6,1,1
8483.02,2026-07-13 18:22:42+00:00,4,13,1,1
4138.04,2026-07-13 18:22:42+00:00,0,19,1,1
6314.09,2026-07-13 18:22:42+00:00,1,23,1,1
7835.10,2026-07-13 18:22:42+00:00,4,15,1,1
7903.02,2026-07-13 18:22:42+00:00,10,9,1,1
7599.09,2026-07-13 18:22:42+00:00,15,3,1,1
4033.18,2026-07-13 18:22:42+00:00,4,23,1,1
8384.03,2026-07-13 18:22:42+00:00,8,12,1,1
8248.05,2026-07-13 18:22:42+00:00,12,7,1,1
5914.03,2026-07-13 18:22:42+00:00,7,71,1,1
6365.10,2026-07-13 18:22:42+00:00,6,11,1,1
7905.05,2026-07-13 18:22:42+00:00,11,18,1,1
3919.12,2026-07-13 18:22:42+00:00,5,24,1,1
8226.06,2026-07-13 18:22:42+00:00,18,11,1,1
5430.08,2026-07-13 18:22:42+00:00,27,1,1,1
4945.06,2026-07-13 18:22:42+00:00,18,9,1,1
6332.10,2026-07-13 18:22:42+00:00,18,7,1,1
2240.06,2026-07-13 18:22:42+00:00,9,6,1,1
8456.05,2026-07-13 18:22:42+00:00,1,19,1,1
3121.01,2026-07-13 18:22:42+00:00,17,1,1,1
6292.03,2026-07-13 18:22:42+00:00,16,5,1,1
4488.10,2026-07-13 18:22:42+00:00,10,22,1,1
4798.02,2026-07-13 18:22:42+00:00,11,11,1,1
7800.03,2026-07-13 18:22:42+00:00,35,1,1,1
6877.06,2026-07-13 18:22:42+00:00,16,5,1,1
4735.03,2026-07-13 18:22:42+00:00,13,10,1,1
6319.04,2026-07-13 18:22:42+00:00,10,16,1,1
6703.06,2026-07-13 18:22:42+00:00,10,11,1,1
8018.04,2026-07-13 18:22:42+00:00,0,35,1,1
8441.05,2026-07-13 18:22:42+00:00,26,3,1,1
4927.04,2026-07-13 18:22:42+00:00,28,8,1,1
7945.03,2026-07-13 18:22:42+00:00,15,14,1,1
8281.06,2026-07-13 18:22:42+00:00,14,2,1,1
3751.05,2026-07-13 18:22:42+00:00,7,10,1,1
6848.04,2026-07-13 18:22:42+00:00,17,3,1,1
6533.02,2026-07-13 18:22:42+00:00,15,4,1,1
3223.07,2026-07-13 18:22:42+00:00,21,1,1,1
5359.11,2026-07-13 18:22:42+00:00,44,2,1,1
7910.01,2026-07-13 18:22:42+00:00,7,10,1,1
8790.08,2026-07-13 18:22:42+00:00,19,0,1,1
7623.13,2026-07-13 18:22:42+00:00,19,36,1,1
8855.07,2026-07-13 18:22:42+00:00,9,9,1,1
4170.08,2026-07-13 18:22:42+00:00,2,17,1,1
6316.05,2026-07-13 18:22:42+00:00,3,16,1,1
4113.01,2026-07-13 18:22:42+00:00,9,9,1,1
3093.07,2026-07-13 18:22:42+00:00,13,7,1,1
8469.05,2026-07-13 18:22:42+00:00,12,9,1,1
5129.01,2026-07-13 18:22:42+00:00,1,19,1,1
4348.07,2026-07-13 18:22:42+00:00,10,25,1,1
3759.07,2026-07-13 18:22:42+00:00,5,14,1,1
5894.01,2026-07-13 18:22:42+00:00,2,9,1,1
7256.01,2026-07-13 18:22:42+00:00,20,1,1,1
4850.04,2026-07-13 18:22:42+00:00,14,4,1,1
3155.01,2026-07-13 18:22:42+00:00,20,2,1,1
5360.02,2026-07-13 18:22:42+00:00,2,17,1,1
4408.07,2026-07-13 18:22:42+00:00,11,7,1,1
6423.03,2026-07-13 18:22:42+00:00,1,26,1,1
5051.01,2026-07-13 18:22:42+00:00,26,0,1,1
7722.06,2026-07-13 18:22:42+00:00,9,8,1,1
4031.05,2026-07-13 18:22:42+00:00,2,14,1,1
4965.01,2026-07-13 18:22:42+00:00,13,13,1,1
4513.06,2026-07-13 18:22:42+00:00,70,0,1,1
3080.01,2026-07-13 18:22:42+00:00,10,1,1,1
8707.01,2026-07-13 18:22:42+00:00,6,13,1,1
3283.05,2026-07-13 18:22:42+00:00,17,1,1,1
6323.11,2026-07-13 18:22:42+00:00,9,12,1,1
5953.03,2026-07-13 18:22:42+00:00,14,5,1,1
5176.04,2026-07-13 18:22:42+00:00,2,17,1,1
8114.02,2026-07-13 18:22:42+00:00,16,2,1,1
7488.24,2026-07-13 18:22:42+00:00,32,1,1,1
6203.02,2026-07-13 18:22:42+00:00,6,20,1,1
4672.01,2026-07-13 18:22:42+00:00,3,22,1,1
5001.08,2026-07-13 18:22:42+00:00,34,0,1,1
4125.13,2026-07-13 18:22:42+00:00,24,1,1,1
7625.22,2026-07-13 18:22:42+00:00,18,6,1,1
7652.04,2026-07-13 18:22:42+00:00,26,1,1,1
5755.14,2026-07-13 18:22:42+00:00,32,43,1,1
3620.02,2026-07-13 18:22:42+00:00,10,9,1,1
6541.03,2026-07-13 18:22:42+00:00,65,8,1,1
5257.01,2026-07-13 18:22:42+00:00,1,18,1,1
6830.02,2026-07-13 18:22:42+00:00,43,11,1,1
7997.08,2026-07-13 18:22:42+00:00,1,18,1,1
6847.05,2026-07-13 18:22:42+00:00,52,9,1,1
6593.14,2026-07-13 18:22:42+00:00,61,0,1,1
7643.18,2026-07-13 18:22:42+00:00,18,3,1,1
8546.06,2026-07-13 18:22:42+00:00,20,9,1,1
3368.04,2026-07-13 18:22:42+00:00,13,7,1,1
4906.07,2026-07-13 18:22:42+00:00,11,3,1,1
5190.07,2026-07-13 18:22:42+00:00,15,22,1,1
5270.09,2026-07-13 18:22:42+00:00,9,33,1,1
4804.02,2026-07-13 18:22:42+00:00,0,0,1,1
8048.04,2026-07-13 18:22:42+00:00,3,17,1,1
2981.03,2026-07-13 18:22:42+00:00,9,9,1,1
6216.01,2026-07-13 18:22:42+00:00,14,3,1,1
7807.04,2026-07-13 18:22:42+00:00,6,13,1,1
8272.08,2026-07-13 18:22:42+00:00,9,7,1,1
6425.04,2026-07-13 18:22:42+00:00,32,4,1,1
4903.09,2026-07-13 18:22:42+00:00,9,18,1,1
7003.06,2026-07-13 18:22:42+00:00,5,16,1,1
7161.08,2026-07-13 18:22:42+00:00,28,12,1,1
6352.01,2026-07-13 18:22:42+00:00,11,22,1,1
5551.14,2026-07-13 18:22:42+00:00,17,6,1,1
6937.07,2026-07-13 18:22:42+00:00,26,14,1,1
3981.10,2026-07-13 18:22:42+00:00,21,0,1,1
8543.01,2026-07-13 18:22:42+00:00,21,0,1,1
5458.02,2026-07-13 18:22:42+00:00,9,33,1,1
7713.11,2026-07-13 18:22:42+00:00,33,6,1,1
3507.04,2026-07-13 18:22:42+00:00,10,14,1,1
4169.04,2026-07-13 18:22:42+00:00,11,26,1,1
3353.04,2026-07-13 18:22:42+00:00,19,1,1,1
5059.02,2026-07-13 18:22:42+00:00,25,1,1,1
4689.08,2026-07-13 18:22:42+00:00,6,21,1,1
4184.07,2026-07-13 18:22:42+00:00,9,12,1,1
4450.06,2026-07-13 18:22:42+00:00,4,13,1,1
5851.01,2026-07-13 18:22:42+00:00,19,0,1,1
3300.04,2026-07-13 18:22:42+00:00,20,3,1,1
8665.02,2026-07-13 18:22:42+00:00,21,1,1,1
5653.12,2026-07-13 18:22:42+00:00,53,4,1,1
6774.13,2026-07-13 18:22:42+00:00,13,7,1,1
8096.02,2026-07-13 18:22:42+00:00,5,12,1,1
8052.02,2026-07-13 18:22:42+00:00,10,7,1,1
7265.10,2026-07-13 18:22:42+00:00,19,18,1,1
3779.02,2026-07-13 18:22:42+00:00,19,1,1,1
8635.09,2026-07-13 18:22:42+00:00,13,11,1,1
3966.03,2026-07-13 18:22:42+00:00,2,18,1,1
8118.02,2026-07-13 18:22:42+00:00,5,11,1,1
6339.06,2026-07-13 18:22:42+00:00,3,51,1,1
6188.04,2026-07-13 18:22:42+00:00,7,12,1,1
5414.06,2026-07-13 18:22:42+00:00,14,20,1,1
8129.02,2026-07-13 18:22:42+00:00,11,8,1,1
8145.03,2026-07-13 18:22:42+00:00,4,23,1,1
8216.02,2026-07-13 18:22:42+00:00,10,4,1,1
4134.06,2026-07-13 18:22:42+00:00,10,27,1,1
7036.07,2026-07-13 18:22:42+00:00,5,37,1,1
7453.01,2026-07-13 18:22:42+00:00,10,35,1,1
5878.02,2026-07-13 18:22:42+00:00,24,0,1,1
6230.04,2026-07-13 18:22:42+00:00,5,116,1,1
6789.08,2026-07-13 18:22:42+00:00,24,10,1,1
6782.01,2026-07-13 18:22:42+00:00,10,17,1,1
6137.04,2026-07-13 18:22:42+00:00,8,12,1,1
5827.01,2026-07-13 18:22:42+00:00,10,4,1,1
5905.14,2026-07-13 18:22:42+00:00,16,38,1,1
6165.06,2026-07-13 18:22:42+00:00,23,1,1,1
6209.08,2026-07-13 18:22:42+00:00,23,7,1,1
4290.06,2026-07-13 18:22:42+00:00,17,5,1,1
8060.01,2026-07-13 18:22:42+00:00,19,4,1,1
4765.07,2026-07-13 18:22:42+00:00,10,9,1,1
8272.05,2026-07-13 18:22:42+00:00,16,2,1,1
6614.01,2026-07-13 18:22:42+00:00,14,13,1,1
6417.04,2026-07-13 18:22:42+00:00,14,11,1,1
3498.09,2026-07-13 18:22:42+00:00,13,19,1,1
3038.08,2026-07-13 18:22:42+00:00,6,16,1,1
5156.05,2026-07-13 18:22:42+00:00,6,13,1,1
7409.04,2026-07-13 18:22:42+00:00,2,59,1,1
7344.01,2026-07-13 18:22:42+00:00,38,4,1,1
4762.05,2026-07-13 18:22:42+00:00,24,0,1,1
4244.06,2026-07-13 18:22:42+00:00,6,23,1,1
4410.02,2026-07-13 18:22:42+00:00,7,14,1,1
4301.04,2026-07-13 18:22:42+00:00,1,17,1,1
6596.10,2026-07-13 18:22:42+00:00,4,18,1,1
5548.01,2026-07-13 18:22:42+00:00,15,3,1,1
7959.18,2026-07-13 18:22:42+00:00,6,10,1,1
7790.04,2026-07-13 18:22:42+00:00,10,11,1,1
8772.06,2026-07-13 18:22:42+00:00,5,14,1,1
8366.07,2026-07-13 18:22:42+00:00,9,11,1,1
6004.06,2026-07-13 18:22:42+00:00,64,24,1,1
3486.02,2026-07-13 18:22:42+00:00,16,0,1,1
5550.09,2026-07-13 18:22:42+00:00,22,12,1,1
6518.13,2026-07-13 18:22:42+00:00,1,19,1,1
6395.01,2026-07-13 18:22:42+00:00,21,6,1,1
4710.06,2026-07-13 18:22:42+00:00,46,2,1,1
6991.12,2026-07-13 18:22:42+00:00,8,32,1,1
3451.01,2026-07-13 18:22:42+00:00,17,1,1,1
5219.05,2026-07-13 18:22:42+00:00,18,6,1,1
7820.05,2026-07-13 18:22:42+00:00,20,1,1,1
3388.03,2026-07-13 18:22:42+00:00,30,1,1,1
7163.07,2026-07-13 18:22:42+00:00,18,2,1,1
5920.03,2026-07-13 18:22:42+00:00,22,2,1,1
5125.03,2026-07-13 18:22:42+00:00,22,16,1,1
3117.05,2026-07-13 18:22:42+00:00,3,18,1,1
8403.02,2026-07-13 18:22:42+00:00,13,3,1,1
5746.14,2026-07-13 18:22:42+00:00,3,56,1,1
8802.05,2026-07-13 18:22:42+00:00,19,0,1,1
5685.06,2026-07-13 18:22:42+00:00,15,0,1,1
7338.02,2026-07-13 18:22:42+00:00,41,3,1,1
2261.04,2026-07-13 18:22:42+00:00,14,1,1,1
7596.11,2026-07-13 18:22:42+00:00,20,2,1,1
8748.02,2026-07-13 18:22:42+00:00,4,14,1,1
8763.05,2026-07-13 18:22:42+00:00,3,18,1,1
8435.04,2026-07-13 18:22:42+00:00,14,5,1,1
8535.09,2026-07-13 18:22:42+00:00,4,15,1,1
8672.05,2026-07-13 18:22:42+00:00,0,19,1,1
8734.02,2026-07-13 18:22:42+00:00,13,9,1,1
6062.03,2026-07-13 18:22:42+00:00,17,1,1,1
5777.03,2026-07-13 18:22:42+00:00,13,5,1,1
6676.02,2026-07-13 18:22:42+00:00,10,51,1,1
7204.08,2026-07-13 18:22:42+00:00,11,22,1,1
2660.09,2026-07-13 18:22:42+00:00,4,8,1,1
3902.06,2026-07-13 18:22:42+00:00,14,11,1,1
7286.01,2026-07-13 18:22:42+00:00,34,34,1,1
3394.03,2026-07-13 18:22:42+00:00,14,6,1,1
5433.04,2026-07-13 18:22:42+00:00,22,0,1,1
5838.09,2026-07-13 18:22:42+00:00,4,67,1,1
6617.09,2026-07-13 18:22:42+00:00,48,9,1,1
3099.01,2026-07-13 18:22:42+00:00,4,6,1,1
4143.04,2026-07-13 18:22:42+00:00,24,0,1,1
6128.04,2026-07-13 18:22:42+00:00,7,14,1,1
2868.03,2026-07-13 18:22:42+00:00,12,1,1,1
6795.01,2026-07-13 18:22:42+00:00,5,18,1,1
6306.01,2026-07-13 18:22:42+00:00,32,15,1,1
8081.01,2026-07-13 18:22:42+00:00,11,4,1,1
4778.03,2026-07-13 18:22:42+00:00,23,0,1,1
5065.12,2026-07-13 18:22:42+00:00,51,0,1,1
4228.06,2026-07-13 18:22:42+00:00,7,15,1,1
8241.07,2026-07-13 18:22:42+00:00,19,12,1,1
7707.08,2026-07-13 18:22:42+00:00,7,15,1,1
6276.02,2026-07-13 18:22:42+00:00,2,16,1,1
4663.02,2026-07-13 18:22:42+00:00,0,21,1,1
7039.03,2026-07-13 18:22:42+00:00,11,14,1,1
8876.04,2026-07-13 18:22:42+00:00,5,20,1,1
4659.02,2026-07-13 18:22:42+00:00,8,45,1,1
8541.04,2026-07-13 18:22:42+00:00,18,10,1,1
6551.02,2026-07-13 18:22:42+00:00,64,3,1,1
5422.04,2026-07-13 18:22:42+00:00,37,1,1,1
6380.10,2026-07-13 18:22:42+00:00,5,14,1,1
7648.16,2026-07-13 18:22:42+00:00,21,3,1,1
7382.04,2026-07-13 18:22:42+00:00,3,30,1,1
8254.01,2026-07-13 18:22:42+00:00,1,16,1,1
6158.02,2026-07-13 18:22:42+00:00,1,18,1,1
5887.03,2026-07-13 18:22:42+00:00,37,0,1,1
2497.07,2026-07-13 18:22:42+00:00,11,4,1,1
4374.01,2026-07-13 18:22:42+00:00,6,36,1,1
2908.02,2026-07-13 18:22:42+00:00,9,1,1,1
4903.08,2026-07-13 18:22:42+00:00,17,20,1,1
6374.05,2026-07-13 18:22:42+00:00,21,1,1,1
8756.03,2026-07-13 18:22:42+00:00,0,19,1,1
5506.10,2026-07-13 18:22:42+00:00,0,28,1,1
8156.01,2026-07-13 18:22:42+00:00,3,18,1,1
8024.05,2026-07-13 18:22:42+00:00,7,12,1,1
8348.02,2026-07-13 18:22:42+00:00,5,15,1,1
6804.01,2026-07-13 18:22:42+00:00,22,3,1,1
6747.06,2026-07-13 18:22:42+00:00,7,60,1,1
6190.03,2026-07-13 18:22:42+00:00,7,29,1,1
7639.06,2026-07-13 18:22:42+00:00,9,7,1,1
6733.01,2026-07-13 18:22:42+00:00,21,2,1,1
4821.03,2026-07-13 18:22:42+00:00,44,1,1,1
8416.07,2026-07-13 18:22:42+00:00,9,8,1,1
8427.05,2026-07-13 18:22:42+00:00,0,15,1,1
3192.05,2026-07-13 18:22:42+00:00,5,20,1,1
8415.01,2026-07-13 18:22:42+00:00,8,12,1,1
7082.14,2026-07-13 18:22:42+00:00,20,1,1,1
5440.05,2026-07-13 18:22:42+00:00,9,9,1,1
8397.02,2026-07-13 18:22:42+00:00,7,11,1,1
8115.01,2026-07-13 18:22:42+00:00,3,15,1,1
6179.07,2026-07-13 18:22:42+00:00,10,6,1,1
8358.03,2026-07-13 18:22:42+00:00,11,11,1,1
3327.01,2026-07-13 18:22:42+00:00,14,5,1,1
7079.06,2026-07-13 18:22:42+00:00,3,39,1,1
6524.01,2026-07-13 18:22:42+00:00,28,1,1,1
7893.05,2026-07-13 18:22:42+00:00,9,12,1,1
8384.04,2026-07-13 18:22:42+00:00,4,14,1,1
6251.06,2026-07-13 18:22:42+00:00,9,14,1,1
7922.01,2026-07-13 18:22:42+00:00,17,2,1,1
3184.07,2026-07-13 18:22:42+00:00,5,13,1,1
5956.05,2026-07-13 18:22:42+00:00,15,4,1,1
3140.09,2026-07-13 18:22:42+00:00,18,4,1,1
7962.01,2026-07-13 18:22:42+00:00,1,20,1,1
6290.13,2026-07-13 18:22:42+00:00,9,13,1,1
8306.03,2026-07-13 18:22:42+00:00,13,6,1,1
4446.01,2026-07-13 18:22:42+00:00,45,1,1,1
2932.03,2026-07-13 18:22:42+00:00,4,12,1,1
6164.09,2026-07-13 18:22:42+00:00,13,34,1,1
3391.10,2026-07-13 18:22:42+00:00,21,0,1,1
6949.03,2026-07-13 18:22:42+00:00,13,7,1,1
3955.05,2026-07-13 18:22:42+00:00,27,1,1,1
2127.03,2026-07-13 18:22:42+00:00,11,0,1,1
8005.03,2026-07-13 18:22:42+00:00,4,14,1,1
2793.07,2026-07-13 18:22:42+00:00,5,7,1,1
6209.05,2026-07-13 18:22:42+00:00,3,28,1,1
6869.10,2026-07-13 18:22:42+00:00,17,0,1,1
5442.09,2026-07-13 18:22:42+00:00,2,16,1,1
8520.01,2026-07-13 18:22:42+00:00,8,9,1,1
8447.07,2026-07-13 18:22:42+00:00,13,7,1,1
8336.02,2026-07-13 18:22:42+00:00,19,15,1,1
7983.04,2026-07-13 18:22:42+00:00,14,6,1,1
6723.10,2026-07-13 18:22:42+00:00,44,5,1,1
5267.09,2026-07-13 18:22:42+00:00,18,3,1,1
4921.04,2026-07-13 18:22:42+00:00,2,22,1,1
4956.09,2026-07-13 18:22:42+00:00,17,21,1,1
6460.06,2026-07-13 18:22:42+00:00,4,17,1,1
4033.19,2026-07-13 18:22:42+00:00,4,15,1,1
3125.09,2026-07-13 18:22:42+00:00,21,3,1,1
3233.02,2026-07-13 18:22:42+00:00,10,13,1,1
3113.06,2026-07-13 18:22:42+00:00,20,2,1,1
3180.09,2026-07-13 18:22:42+00:00,10,9,1,1
2996.05,2026-07-13 18:22:42+00:00,6,9,1,1
4933.04,2026-07-13 18:22:42+00:00,17,2,1,1
7119.04,2026-07-13 18:22:42+00:00,42,3,1,1
3463.01,2026-07-13 18:22:42+00:00,17,3,1,1
7342.01,2026-07-13 18:22:42+00:00,10,9,1,1
6101.11,2026-07-13 18:22:42+00:00,1,18,1,1
7937.15,2026-07-13 18:22:42+00:00,11,9,1,1
8107.10,2026-07-13 18:22:42+00:00,2,19,1,1
5097.02,2026-07-13 18:22:42+00:00,2,18,1,1
6242.10,2026-07-13 18:22:42+00:00,7,19,1,1
8265.09,2026-07-13 18:22:42+00:00,3,12,1,1
3220.01,2026-07-13 18:22:42+00:00,19,9,1,1
6840.02,2026-07-13 18:22:42+00:00,18,2,1,1
7753.13,2026-07-13 18:22:42+00:00,11,10,1,1
4010.01,2026-07-13 18:22:42+00:00,7,51,1,1
6435.02,2026-07-13 18:22:42+00:00,8,18,1,1
5057.09,2026-07-13 18:22:42+00:00,0,19,1,1
7814.01,2026-07-13 18:22:42+00:00,6,17,1,1
5128.04,2026-07-13 18:22:42+00:00,21,12,1,1
5669.10,2026-07-13 18:22:42+00:00,5,65,1,1
7170.04,2026-07-13 18:22:42+00:00,21,2,1,1
2733.03,2026-07-13 18:22:42+00:00,12,10,1,1
4707.03,2026-07-13 18:22:42+00:00,14,8,1,1
6076.02,2026-07-13 18:22:42+00:00,25,3,1,1
6587.04,2026-07-13 18:22:42+00:00,24,0,1,1
3728.05,2026-07-13 18:22:42+00:00,2,17,1,1
7098.05,2026-07-13 18:22:42+00:00,14,26,1,1
5636.13,2026-07-13 18:22:42+00:00,36,5,1,1
4080.01,2026-07-13 18:22:42+00:00,13,7,1,1
4023.05,2026-07-13 18:22:42+00:00,3,17,1,1
6756.01,2026-07-13 18:22:42+00:00,1,111,1,1
5558.04,2026-07-13 18:22:42+00:00,37,5,1,1
7066.01,2026-07-13 18:22:42+00:00,21,2,1,1
6438.05,2026-07-13 18:22:42+00:00,22,5,1,1
5175.08,2026-07-13 18:22:42+00:00,43,0,1,1
6383.06,2026-07-13 18:22:42+00:00,13,5,1,1
6173.08,2026-07-13 18:22:42+00:00,100,6,1,1
7028.04,2026-07-13 18:22:42+00:00,6,26,1,1
5018.06,2026-07-13 18:22:42+00:00,17,0,1,1
7354.01,2026-07-13 18:22:42+00:00,7,27,1,1
6720.07,2026-07-13 18:22:42+00:00,9,10,1,1
4399.03,2026-07-13 18:22:42+00:00,4,16,1,1
6414.07,2026-07-13 18:22:42+00:00,15,7,1,1
6602.03,2026-07-13 18:22:42+00:00,29,67,1,1
4007.01,2026-07-13 18:22:42+00:00,8,10,1,1
6064.08,2026-07-13 18:22:42+00:00,65,3,1,1
5779.11,2026-07-13 18:22:42+00:00,12,24,1,1
7920.05,2026-07-13 18:22:42+00:00,11,6,1,1
7311.02,2026-07-13 18:22:42+00:00,6,40,1,1
8808.02,2026-07-13 18:22:42+00:00,6,12,1,1
5861.04,2026-07-13 18:22:42+00:00,7,9,1,1
4483.10,2026-07-13 18:22:42+00:00,2,21,1,1
6115.06,2026-07-13 18:22:42+00:00,30,7,1,1
3148.09,2026-07-13 18:22:42+00:00,14,1,1,1
3811.05,2026-07-13 18:22:42+00:00,26,4,1,1
6047.03,2026-07-13 18:22:42+00:00,22,0,1,1
7855.03,2026-07-13 18:22:42+00:00,7,11,1,1
3113.10,2026-07-13 18:22:42+00:00,12,5,1,1
5886.13,2026-07-13 18:22:42+00:00,1,73,1,1
4637.06,2026-07-13 18:22:42+00:00,41,1,1,1
6171.02,2026-07-13 18:22:42+00:00,21,3,1,1
6014.01,2026-07-13 18:22:42+00:00,21,0,1,1
6022.04,2026-07-13 18:22:42+00:00,59,5,1,1
3180.02,2026-07-13 18:22:42+00:00,21,7,1,1
2782.02,2026-07-13 18:22:42+00:00,9,11,1,1
2190.08,2026-07-13 18:22:42+00:00,14,1,1,1
8887.07,2026-07-13 18:22:42+00:00,5,12,1,1
8044.09,2026-07-13 18:22:42+00:00,8,12,1,1
5788.12,2026-07-13 18:22:42+00:00,24,40,1,1
3272.01,2026-07-13 18:22:42+00:00,24,3,1,1
4781.03,2026-07-13 18:22:42+00:00,6,11,1,1
6056.02,2026-07-13 18:22:42+00:00,20,0,1,1
5051.02,2026-07-13 18:22:42+00:00,9,10,1,1
5248.05,2026-07-13 18:22:42+00:00,8,14,1,1
5930.02,2026-07-13 18:22:42+00:00,23,0,1,1
6432.15,2026-07-13 18:22:42+00:00,61,10,1,1
4801.10,2026-07-13 18:22:42+00:00,16,0,1,1
4196.05,2026-07-13 18:22:42+00:00,22,0,1,1
6599.01,2026-07-13 18:22:42+00:00,36,3,1,1
6876.04,2026-07-13 18:22:42+00:00,48,17,1,1
6212.04,2026-07-13 18:22:42+00:00,60,18,1,1
6884.03,2026-07-13 18:22:42+00:00,14,33,1,1
7915.11,2026-07-13 18:22:42+00:00,12,8,1,1
7034.09,2026-07-13 18:22:42+00:00,26,6,1,1
3431.02,2026-07-13 18:22:42+00:00,20,4,1,1
6819.15,2026-07-13 18:22:42+00:00,5,13,1,1
4593.05,2026-07-13 18:22:42+00:00,7,12,1,1
5073.08,2026-07-13 18:22:42+00:00,57,0,1,1
6185.04,2026-07-13 18:22:42+00:00,18,4,1,1
3547.04,2026-07-13 18:22:42+00:00,2,17,1,1
3966.01,2026-07-13 18:22:42+00:00,11,8,1,1
5779.10,2026-07-13 18:22:42+00:00,8,25,1,1
